Gene	ORF_length	inframe_cov	inframe_count	shift_plus_cov	shift_plus_count	shift_minus_cov	shift_minus_count	RNA_seq_cov	RNA_seq_count
RPL7_NM_000971	947	0.8	6	0	0	0	0	NA	NA
RPL8_NM_033301	974	0.78	6	0	0	0	0	NA	NA
RPL9_NM_001024921	779	0.69	4	0	0	0.35	2	NA	NA
RPLP0_NM_053275	1154	0.42	6	0.1	1	0	0	NA	NA
RPLP1_NM_001003	545	1.45	5	0	0	0	0	NA	NA
RPLP2_NM_001004	548	1.72	6	0	0	0	0	NA	NA
RPN1_NM_002950	2024	0.49	10	0.11	2	0.11	2	NA	NA
RPN2_NM_002951	2096	0.37	8	0.16	3	0.05	1	NA	NA
RPS10_NM_001203245	698	0.6	3	0	0	0	0	NA	NA
RPS11_NM_001015	677	1.26	6	0	0	0	0	NA	NA
RPS12_NM_001016	599	1	4	0	0	0	0	NA	NA
RPS13_NM_001017	656	0.66	4	0	0	0	0	NA	NA
RPS14_NM_001025071	656	0.66	3	0	0	0.22	1	NA	NA
RPS15A_NM_001019	593	0.51	2	0.25	1	0	0	NA	NA
RPS15_NM_001308226	659	0.44	2	0	0	0	0	NA	NA
RPS16_NM_001020	641	0.45	3	0.23	1	0	0	NA	NA
RPS19BP1_NM_194326	611	0.24	1	0	0	0	0	NA	NA
RPS19_NM_001022	638	0.68	4	0.23	1	0	0	NA	NA
RPS20_NM_001146227	629	0.47	2	0.23	1	0.23	1	NA	NA
RPS23_NM_001025	632	0.93	4	0.23	1	0	0	NA	NA
RPS24_NM_001142285	1070	0.8	7	0.11	1	0.11	1	NA	NA
RPS25_NM_001028	578	0.53	2	0.26	1	0	0	NA	NA
RPS26_NM_001029	548	1.44	7	0	0	0	0	NA	NA
RPS27A_NM_002954	671	0.85	4	0	0	0	0	NA	NA
RPS27L_NM_015920	455	0.78	3	0.39	1	0.39	1	NA	NA
RPS27_NM_001030	455	1.18	3	0.39	1	0.39	1	NA	NA
RPS28_NM_001031	410	0.95	2	0	0	0.48	1	NA	NA
RPS2_NM_002952	1082	0.23	2	0.11	1	0.11	1	NA	NA
RPS3A_NM_001006	995	0.38	3	0	0	0	0	NA	NA
RPS3_NM_001260506	980	0.26	2	0	0	0.26	2	NA	NA
RPS4X_NM_001007	992	0.88	8	0.13	1	0	0	NA	NA
RPS4Y1_NM_001008	992	0.25	2	0.13	1	0	0	NA	NA
RPS5_NM_001009	815	0.65	4	0	0	0.16	1	NA	NA
RPS6KA1_NM_001006665	2435	0.04	1	0	0	0	0	NA	NA
RPS6_NM_001010	950	1.2	11	0.13	1	0	0	NA	NA
RPS7_NM_001011	785	0.34	2	0	0	0	0	NA	NA
RPS8_NM_001012	827	0.48	4	0.16	1	0	0	NA	NA
RPSA_NM_001304288	1103	0.33	3	0	0	0	0	NA	NA
RRBP1_NM_001042576	3134	0.44	14	0.03	1	0	0	NA	NA
RRM2_NM_001165931	1550	0.07	1	0	0	0	0	NA	NA
RRN3_NM_018427	2156	0.05	1	0	0	0	0	NA	NA
RRP8_NM_015324	1571	0.07	1	0	0	0	0	NA	NA
RSAD1_NM_018346	1529	0.08	1	0	0	0	0	NA	NA
RSAD2_NM_080657	1286	0.09	1	0	0	0	0	NA	NA
RSF1_NM_016578	4526	0.02	1	0	0	0	0	NA	NA
RSL1D1_NM_015659	1673	0.14	2	0	0	0	0	NA	NA
RSPRY1_NM_001305163	1931	0.06	1	0	0	0	0	NA	NA
RSRP1_NM_020317	1073	0.11	1	0	0	0	0	NA	NA
RSU1_NM_012425	1034	0.24	2	0	0	0	0	NA	NA
RTKN_NM_001015055	1892	0.06	1	0	0	0	0	NA	NA
RTN3_NM_001265589	3299	0.03	1	0	0	0	0	NA	NA
RTN4_NM_020532	3779	0.14	5	0.03	1	0	0	NA	NA
RTP3_NM_031440	899	0.29	2	0	0	0	0	NA	NA
RUFY2_NM_017987	2126	0.05	1	0	0	0	0	NA	NA
RXRA_NM_002957	1589	0.07	1	0	0	0	0	NA	NA
S100A10_NM_002966	494	0.68	2	0	0	0	0	NA	NA
S100A16_NM_080388	512	0.32	1	0	0	0	0	NA	NA
S100A8_NM_002964	482	0.35	1	0	0	0	0	NA	NA
S100A9_NM_002965	545	0.87	4	0	0	0.29	1	NA	NA
SAA1_NM_000331	569	26.02	1495	13.28	150	14.91	144	NA	NA
SAA2-SAA4_NM_001199744	827	9.89	850	4.15	244	4.47	66	NA	NA
SAA2_NM_030754	569	24.66	1481	13.55	272	13.55	123	NA	NA
SAA4_NM_006512	593	1.78	11	0.25	1	0.25	1	NA	NA
SACM1L_NM_014016	1964	0.06	1	0.06	1	0.06	1	NA	NA
SAE1_NM_005500	1241	0.1	1	0	0	0	0	NA	NA
SAFB_NM_001201338	2954	0.04	1	0	0	0	0	NA	NA
SAMD5_NM_001030060	722	0.19	1	0	0	0	0	NA	NA
SAMHD1_NM_015474	2081	0.05	1	0	0	0	0	NA	NA
SAP30BP_NM_001301855	1229	0.19	2	0	0	0	0	NA	NA
SAP30_NM_003864	863	0.15	1	0	0	0	0	NA	NA
SAR1A_NM_001142648	797	0.5	3	0	0	0	0	NA	NA
SAR1B_NM_001033503	797	0.67	5	0	0	0	0	NA	NA
SARAF_NM_016127	1220	0.78	8	0	0	0.1	1	NA	NA
SARDH_NM_007101	2957	0.15	4	0	0	0	0	NA	NA
SARNP_NM_033082	833	0.16	1	0	0	0	0	NA	NA
SART1_NM_005146	2603	0.04	1	0	0	0	0	NA	NA
SAT2_NM_133491	713	0.19	1	0	0	0	0	NA	NA
SBDS_NM_016038	953	0.13	1	0	0	0	0	NA	NA
SBF2_NM_030962	5750	0.02	1	0	0	0.02	1	NA	NA
SBNO2_NM_014963	4301	0.02	1	0	0	0	0	NA	NA
SC5D_NM_001024956	1100	0.78	7	0.11	1	0.11	1	NA	NA
SCAF11_NM_004719	4592	0.02	1	0	0	0.02	1	NA	NA
SCAF1_NM_021228	4139	0.03	1	0	0	0	0	NA	NA
SCAMP2_NM_005697	1190	0.1	1	0	0	0	0	NA	NA
SCAMP3_NM_005698	1244	0.1	1	0.1	1	0	0	NA	NA
SCAMP4_NM_079834	890	0.14	1	0	0	0	0	NA	NA
SCAND1_NM_033630	929	0.14	1	0	0	0	0	NA	NA
SCARB1_NM_005505	1730	0.92	15	0	0	0	0	NA	NA
SCARB2_NM_005506	1637	0.56	8	0.07	1	0	0	NA	NA
SCCPDH_NM_016002	1490	0.08	1	0	0	0	0	NA	NA
SCD_NM_005063	1280	2.69	35	0.28	3	0.65	7	NA	NA
SCFD1_NM_016106	2129	0.1	2	0.05	1	0	0	NA	NA
SCLY_NM_016510	1562	0.07	1	0	0	0	0	NA	NA
SCO1_NM_004589	1106	0.11	1	0	0	0	0	NA	NA
SCO2_NM_001169109	1001	0.12	1	0	0	0	0	NA	NA
SCOC_NM_001153484	680	0.42	2	0	0	0	0	NA	NA
SCP2_NM_002979	1844	0.55	11	0	0	0.12	2	NA	NA
SCPEP1_NM_021626	1559	0.22	3	0	0	0	0	NA	NA
SCYL2_NM_017988	2990	0.04	1	0	0	0	0	NA	NA
SDC1_NM_001006946	1133	1.39	13	0	0	0.32	3	NA	NA
SDC2_NM_002998	806	0.99	6	0.33	2	0	0	NA	NA
SDC4_NM_002999	797	1.01	6	0	0	0	0	NA	NA
SDCBP_NM_005625	1097	0.56	6	0	0	0	0	NA	NA
SDF2L1_NM_022044	866	0.15	1	0	0	0	0	NA	NA
SDF2_NM_006923	836	0.31	2	0.16	1	0	0	NA	NA
SDF4_NM_016176	1289	0.18	2	0	0	0.18	2	NA	NA
SDHAF2_NM_017841	701	0.2	1	0	0	0	0	NA	NA
SDHA_NM_004168	2195	0.2	5	0	0	0.05	1	NA	NA
SDHB_NM_003000	1043	0.47	4	0	0	0	0	NA	NA
SDHC_NM_003001	710	0.2	1	0	0	0	0	NA	NA
SDHD_NM_003002	680	0.42	2	0.21	1	0	0	NA	NA
SDPR_NM_004657	1478	0.23	3	0.08	1	0	0	NA	NA
SDS_NM_006843	1187	0.1	1	0	0	0.1	1	NA	NA
SEC11A_NM_001271922	758	0.18	1	0	0	0.18	1	NA	NA
SEC11C_NM_033280	779	0.35	2	0	0	0.35	2	NA	NA
SEC13_NM_001136026	1307	0.18	2	0	0	0	0	NA	NA
SEC14L2_NM_012429	1412	0.25	3	0	0	0	0	NA	NA
SEC14L4_NM_174977	1421	0.08	1	0	0	0	0	NA	NA
SEC23A_NM_006364	2498	0.17	4	0.04	1	0	0	NA	NA
SEC23B_NM_032985	2504	0.09	2	0	0	0	0	NA	NA
SEC24B_NM_001300813	4097	0.03	1	0	0	0.03	1	NA	NA
SEC31A_NM_014933	3863	0.08	3	0	0	0.05	2	NA	NA
SEC61A1_NM_013336	1631	0.35	5	0	0	0.14	2	NA	NA
SEC61A2_NM_018144	1631	0.07	1	0	0	0	0	NA	NA
SEC61B_NM_006808	491	0.69	2	0.34	1	0	0	NA	NA
SEC61G_NM_014302	407	0.48	1	0	0	0	0	NA	NA
SEC62_NM_003262	1400	0.33	4	0.08	1	0.08	1	NA	NA
SEC63_NM_007214	2483	0.18	4	0	0	0.09	2	NA	NA
SEL1L3_NM_015187	3599	0.03	1	0	0	0	0	NA	NA
SEL1L_NM_005065	2585	0.5	13	0.04	1	0.17	4	NA	NA
SELENBP1_NM_001258289	1745	0.13	2	0	0	0	0	NA	NA
SEMA4B_NM_020210	2714	0.04	1	0	0	0	0	NA	NA
SEMA4G_NM_017893	2732	0.04	1	0	0	0	0	NA	NA
SENP6_NM_015571	3539	0.06	2	0	0	0	0	NA	NA
SEPT10_NM_144710	1565	0.07	1	0	0	0	0	NA	NA
SEPT2_NM_001282972	1391	0.34	4	0.08	1	0	0	NA	NA
SEPT4_NM_001256782	1682	0.27	4	0	0	0	0	NA	NA
SEPT7_NM_001011553	1511	0.15	2	0	0	0	0	NA	NA
SEPT9_NM_001113491	1961	0.23	4	0	0	0.06	1	NA	NA
SERBP1_NM_001018067	1427	0.41	5	0.08	1	0.08	1	NA	NA
SERF2_NM_001199875	713	0.39	2	0	0	0.19	1	NA	NA
SERINC1_NM_020755	1562	0.59	8	0.15	2	0.29	4	NA	NA
SERINC2_NM_001199038	1595	0.07	1	0	0	0.07	1	NA	NA
SERINC3_NM_006811	1622	0.07	1	0	0	0	0	NA	NA
SERINC5_NM_001174072	1586	0.14	2	0.07	1	0.07	1	NA	NA
SERPINA11_NM_001080451	1469	1.02	16	0	0	0	0	NA	NA
SERPINA1_NM_001127701	1457	22.43	3042	8.83	221	9.39	306	NA	NA
SERPINA3_NM_001085	1472	13.36	463	2.04	33	3.46	59	NA	NA
SERPINA4_NM_001289032	1595	0.57	10	0.07	1	0	0	NA	NA
SERPINA5_NM_000624	1421	0.41	5	0	0	0.16	2	NA	NA
SERPINA6_NM_001756	1418	1.4	18	0.08	1	0.08	1	NA	NA
SERPINA7_NM_000354	1448	0.56	7	0.08	1	0.32	4	NA	NA
SERPINB1_NM_030666	1340	0.26	3	0	0	0	0	NA	NA
SERPINB8_NM_198833	1325	0.09	1	0	0	0	0	NA	NA
SERPINC1_NM_000488	1595	5.95	134	1.08	16	1.36	20	NA	NA
SERPIND1_NM_000185	1700	1.93	33	0.33	5	0.27	4	NA	NA
SERPINE1_NM_000602	1409	0.08	1	0	0	0	0	NA	NA
SERPINE2_NM_001136530	1430	0.08	1	0	0	0	0	NA	NA
SERPINF1_NM_002615	1457	2.86	46	0.24	3	0.08	1	NA	NA
SERPINF2_NM_000934	1676	2.44	45	0.34	5	0.34	5	NA	NA
SERPING1_NM_000062	1703	7.32	194	1.33	20	1.2	24	NA	NA
SERPINH1_NM_001207014	1457	0.24	3	0	0	0	0	NA	NA
SETD2_NM_014159	7895	0.01	1	0	0	0	0	NA	NA
SETD5_NM_001080517	4529	0.02	1	0	0	0	0	NA	NA
SETD7_NM_030648	1301	0.18	2	0	0	0	0	NA	NA
SETX_NM_015046	8234	0.01	1	0	0	0	0	NA	NA
SET_NM_001122821	1073	0.23	2	0.11	1	0	0	NA	NA
SF1_NM_001178030	2222	0.05	1	0	0	0	0	NA	NA
SF3A1_NM_005877	2582	0.08	2	0	0	0	0	NA	NA
SF3A3_NM_006802	1706	0.07	1	0	0	0	0	NA	NA
SF3B1_NM_012433	4115	0.08	3	0	0	0.03	1	NA	NA
SF3B3_NM_012426	3854	0.03	1	0	0	0	0	NA	NA
SF3B5_NM_031287	461	0.38	1	0	0	0	0	NA	NA
SFPQ_NM_005066	2324	0.09	2	0	0	0.05	1	NA	NA
SFXN1_NM_022754	1169	0.1	1	0.1	1	0	0	NA	NA
SGCE_NM_001099401	1589	0.07	1	0	0	0	0	NA	NA
SGMS1_NM_147156	1442	0.08	1	0	0	0	0	NA	NA
SGPL1_NM_003901	1907	0.12	2	0	0	0	0	NA	NA
SH2D4A_NM_022071	1565	0.07	1	0	0	0	0	NA	NA
SH3BGRL3_NM_031286	482	0.35	1	0	0	0	0	NA	NA
SH3BGRL_NM_003022	545	0.29	1	0	0	0	0	NA	NA
SH3BP5_NM_004844	1568	0.07	1	0	0	0	0	NA	NA
SH3D19_NM_001009555	2573	0.08	2	0	0	0	0	NA	NA
SH3PXD2A_NM_014631	3518	0.03	1	0	0	0	0	NA	NA
SH3PXD2B_NM_001017995	2936	0.04	1	0	0	0	0	NA	NA
SHANK3_NM_033517	5354	0.04	2	0	0	0	0	NA	NA
SHARPIN_NM_030974	1364	0.09	1	0	0	0	0	NA	NA
SHFM1_NM_006304	413	0.47	2	0	0	0	0	NA	NA
SHH_NM_000193	1589	0.07	1	0	0	0	0	NA	NA
SHISA5_NM_016479	923	0.14	1	0	0	0	0	NA	NA
SHMT1_NM_004169	1652	0.62	10	0.07	1	0.14	2	NA	NA
SHMT2_NM_005412	1715	0.07	1	0	0	0	0	NA	NA
SHOC2_NM_007373	1949	0.11	2	0	0	0.06	1	NA	NA
SHPRH_NM_001042683	5252	0.02	1	0	0	0	0	NA	NA
SHQ1_NM_018130	1934	0.06	1	0	0	0	0	NA	NA
SHTN1_NM_001127211	2096	0.11	2	0	0	0	0	NA	NA
SIAE_NM_170601	1772	0.38	6	0	0	0	0	NA	NA
SIDT2_NM_001040455	2699	0.08	2	0	0	0	0	NA	NA
SIGIRR_NM_001135054	1433	0.08	1	0	0	0	0	NA	NA
SIGLEC1_NM_023068	5330	0.04	2	0	0	0	0	NA	NA
SIGMAR1_NM_005866	872	0.15	1	0	0	0	0	NA	NA
SIK3_NM_025164	4166	0.03	1	0	0	0	0	NA	NA
SIL1_NM_001037633	1586	0.07	1	0.07	1	0.07	1	NA	NA
SKAP1_NM_003726	1280	0.09	1	0	0	0	0	NA	NA
SKP1_NM_170679	692	1.02	5	0	0	0.2	1	NA	NA
SLA_NM_006748	1151	0.11	1	0	0	0	0	NA	NA
SLBP_NM_006527	1013	0.12	1	0	0	0.12	1	NA	NA
SLC10A1_NM_003049	1250	0.57	7	0	0	0.1	1	NA	NA
SLC10A5_NM_001010893	1517	0.08	1	0	0	0	0	NA	NA
SLC10A7_NM_001300842	1277	0.09	1	0	0	0	0	NA	NA
SLC11A2_NM_001174125	1973	0.06	1	0	0	0	0	NA	NA
SLC12A7_NM_006598	3452	0.09	3	0	0	0	0	NA	NA
SLC12A8_NM_024628	2345	0.09	2	0	0	0	0	NA	NA
SLC13A3_NM_022829	2009	0.22	4	0	0	0	0	NA	NA
SLC13A5_NM_177550	1907	0.7	12	0	0	0	0	NA	NA
SLC15A1_NM_005073	2327	0.05	1	0	0	0	0	NA	NA
SLC16A13_NM_201566	1481	0.16	2	0	0	0	0	NA	NA
SLC16A1_NM_001166496	1703	0.07	1	0	0	0.13	2	NA	NA
SLC16A2_NM_006517	1820	0.06	1	0	0	0.06	1	NA	NA
SLC16A7_NM_001270623	1637	0.07	1	0	0	0	0	NA	NA
SLC17A3_NM_001098486	1697	0.13	2	0	0	0	0	NA	NA
SLC17A5_NM_012434	1688	0.07	1	0	0	0.07	1	NA	NA
SLC17A8_NM_139319	1970	0.06	1	0	0	0	0	NA	NA
SLC1A1_NM_004170	1775	0.32	5	0	0	0	0	NA	NA
SLC1A2_NM_004171	1925	0.17	3	0	0	0	0	NA	NA
SLC1A4_NM_003038	1799	0.25	4	0	0	0	0	NA	NA
SLC22A18_NM_183233	1475	0.24	3	0	0	0.08	1	NA	NA
SLC22A1_NM_003057	1865	0.72	12	0.18	3	0.06	1	NA	NA
SLC22A3_NM_021977	1871	0.12	2	0	0	0	0	NA	NA
SLC22A7_NM_153320	1847	0.91	15	0.06	1	0.06	1	NA	NA
SLC23A1_NM_152685	2009	0.11	2	0	0	0	0	NA	NA
SLC25A10_NM_001270953	1421	0.08	1	0	0	0	0	NA	NA
SLC25A13_NM_001160210	2231	0.1	2	0	0	0	0	NA	NA
SLC25A14_NM_001282197	1262	0.09	1	0	0	0	0	NA	NA
SLC25A1_NM_001256534	1157	0.21	2	0	0	0	0	NA	NA
SLC25A20_NM_000387	1106	0.22	2	0	0	0.11	1	NA	NA
SLC25A22_NM_001191060	1172	0.1	1	0	0	0	0	NA	NA
SLC25A28_NM_031212	1295	0.09	1	0	0	0	0	NA	NA
SLC25A32_NM_030780	1148	0.11	1	0	0	0	0	NA	NA
SLC25A3_NM_005888	1289	0.28	4	0.09	1	0	0	NA	NA
SLC25A47_NM_207117	1127	0.11	1	0	0	0.11	1	NA	NA
SLC25A5_NM_001152	1097	0.33	3	0	0	0	0	NA	NA
SLC26A1_NM_213613	2306	0.09	2	0	0	0	0	NA	NA
SLC26A6_NM_022911	2480	0.04	1	0	0	0	0	NA	NA
SLC27A2_NM_003645	2063	0.59	11	0.11	2	0.16	3	NA	NA
SLC27A4_NM_005094	2132	0.05	1	0.05	1	0	0	NA	NA
SLC27A5_NM_012254	2273	0.39	9	0.14	3	0.24	6	NA	NA
SLC28A1_NM_004213	2150	0.05	1	0	0	0	0	NA	NA
SLC2A10_NM_030777	1826	0.18	3	0	0	0	0	NA	NA
SLC2A13_NM_052885	2147	0.05	1	0	0	0	0	NA	NA
SLC2A2_NM_000340	1775	1.78	32	0.44	7	0.19	3	NA	NA
SLC2A8_NM_014580	1634	0.14	2	0	0	0	0	NA	NA
SLC30A10_NM_018713	1658	0.14	2	0	0	0	0	NA	NA
SLC30A1_NM_021194	1724	0.2	3	0.07	1	0.07	1	NA	NA
SLC30A5_NM_022902	2498	0.04	1	0	0	0	0	NA	NA
SLC30A6_NM_001193513	1706	0.07	1	0.07	1	0.07	1	NA	NA
SLC30A7_NM_133496	1331	0.09	1	0	0	0	0	NA	NA
SLC31A1_NM_001859	773	0.7	4	0	0	0	0	NA	NA
SLC31A2_NM_001860	632	0.46	2	0	0	0	0	NA	NA
SLC33A1_NM_004733	1850	0.06	1	0	0	0	0	NA	NA
SLC35A1_NM_006416	1214	0.2	2	0	0	0	0	NA	NA
SLC35A3_NM_001271685	1304	0.09	1	0	0	0	0	NA	NA
SLC35B1_NM_005827	1280	0.09	1	0	0	0	0	NA	NA
SLC35B3_NM_015948	1406	0.08	1	0	0	0	0	NA	NA
SLC35D1_NM_015139	1268	0.28	3	0.28	3	0	0	NA	NA
SLC35E2B_NM_001290264	1418	0.08	1	0	0	0	0	NA	NA
SLC35F5_NM_025181	1772	0.13	2	0	0	0.13	2	NA	NA
SLC37A4_NM_001164278	1556	0.15	3	0	0	0	0	NA	NA
SLC38A10_NM_001037984	3560	0.09	3	0	0	0	0	NA	NA
SLC38A2_NM_018976	1721	0.33	5	0.07	1	0.07	1	NA	NA
SLC38A3_NM_006841	1715	1.12	18	0.13	2	0.07	1	NA	NA
SLC38A4_NM_018018	1844	1.58	35	0.36	6	0.36	6	NA	NA
SLC38A9_NM_173514	1886	0.18	3	0	0	0	0	NA	NA
SLC39A11_NM_001159770	1229	0.1	1	0	0	0	0	NA	NA
SLC39A14_NM_001135153	1679	1.28	22	0.07	1	0.2	3	NA	NA
SLC39A5_NM_173596	1823	0.06	1	0	0	0	0	NA	NA
SLC39A7_NM_006979	1610	0.14	2	0	0	0	0	NA	NA
SLC39A9_NM_018375	1124	0.11	1	0	0	0	0	NA	NA
SLC3A2_NM_001012662	2096	0.32	6	0	0	0.05	1	NA	NA
SLC40A1_NM_014585	1916	0.12	2	0	0	0	0	NA	NA
SLC41A2_NM_032148	1922	0.23	4	0	0	0.06	1	NA	NA
SLC43A1_NM_003627	1880	0.12	2	0	0	0.06	1	NA	NA
SLC43A3_NM_001278206	1715	0.26	4	0	0	0.13	2	NA	NA
SLC44A1_NM_080546	2174	0.05	1	0	0	0	0	NA	NA
SLC44A2_NM_020428	2321	0.05	1	0.05	1	0	0	NA	NA
SLC46A1_NM_080669	1580	0.07	1	0	0	0	0	NA	NA
SLC46A3_NM_001135919	1592	0.07	1	0.07	1	0.07	1	NA	NA
SLC47A1_NM_018242	1913	0.18	3	0	0	0	0	NA	NA
SLC4A1AP_NM_018158	2591	0.04	1	0	0	0	0	NA	NA
SLC4A2_NM_001199692	3926	0.11	4	0	0	0.03	1	NA	NA
SLC51A_NM_152672	1223	0.1	1	0	0	0	0	NA	NA
SLC5A1_NM_000343	2195	0.05	1	0	0	0	0	NA	NA
SLC5A3_NM_006933	2357	0.14	3	0	0	0	0	NA	NA
SLC5A6_NM_021095	2108	0.1	2	0.1	2	0.05	1	NA	NA
SLC6A1_NM_003042	2000	0.06	1	0	0	0.06	1	NA	NA
SLC7A1_NM_003045	2090	0.05	1	0	0	0	0	NA	NA
SLC7A2_NM_001164771	2297	0.33	8	0.05	1	0.05	1	NA	NA
SLC7A7_NM_001126106	1736	0.07	1	0	0	0	0	NA	NA
SLC7A8_NM_012244	1808	0.12	2	0.06	1	0	0	NA	NA
SLC9A3R1_NM_004252	1277	0.56	6	0.09	1	0.19	2	NA	NA
SLC9A3R2_NM_001130012	1214	0.1	1	0.1	1	0.1	1	NA	NA
SLC9A9_NM_173653	2138	0.1	2	0	0	0	0	NA	NA
SLCO1B1_NM_006446	2276	1.16	27	0.14	3	0.14	3	NA	NA
SLCO1B3_NM_019844	2309	0.57	12	0.05	1	0.14	3	NA	NA
SLCO2B1_NM_007256	2330	0.61	13	0.05	1	0.09	2	NA	NA
SLFN11_NM_001104587	2906	0.04	1	0	0	0	0	NA	NA
SLFN5_NM_144975	2876	0.04	1	0	0	0	0	NA	NA
SLIRP_NM_031210	530	0.61	2	0	0	0	0	NA	NA
SLITRK3_NM_014926	3134	0.03	1	0	0	0	0	NA	NA
SLPI_NM_003064	599	0.75	3	0	0	0.25	1	NA	NA
SLTM_NM_024755	3305	0.03	1	0	0	0	0	NA	NA
SLU7_NM_006425	1961	0.06	1	0.06	1	0	0	NA	NA
SMAD2_NM_001003652	1604	0.07	1	0	0	0	0	NA	NA
SMAD4_NM_005359	1859	0.06	1	0	0	0	0	NA	NA
SMAP1_NM_001044305	1604	0.07	1	0.07	1	0.14	2	NA	NA
SMAP2_NM_022733	1490	0.16	2	0	0	0	0	NA	NA
SMARCA1_NM_001282874	3413	0.12	4	0	0	0	0	NA	NA
SMARCA2_NM_003070	4973	0.02	1	0	0	0	0	NA	NA
SMARCA5_NM_003601	3359	0.06	3	0	0	0	0	NA	NA
SMARCC2_NM_003075	3845	0.05	2	0	0	0	0	NA	NA
SMARCE1_NM_003079	1436	0.08	1	0	0	0	0	NA	NA
SMIM11_NM_058182	377	0.56	1	0	0	0	0	NA	NA
SMIM14_NM_174921	500	0.67	2	0	0	0	0	NA	NA
SMIM4_NM_001124767	413	0.47	1	0	0	0	0	NA	NA
SMLR1_NM_001195597	524	0.31	1	0	0	0	0	NA	NA
SMN1_NM_000344	1085	0.11	1	0	0	0	0	NA	NA
SMN2_NM_017411	1085	0.11	1	0	0	0	0	NA	NA
SMOC1_NM_001034852	1508	0.23	3	0.15	2	0	0	NA	NA
SMPD1_NM_000543	2096	0.11	2	0	0	0.05	1	NA	NA
SMPDL3A_NM_006714	1562	0.07	1	0	0	0	0	NA	NA
SMS_NM_004595	1301	0.09	1	0	0	0	0	NA	NA
SNAP29_NM_004782	977	0.13	1	0	0	0	0	NA	NA
SND1_NM_014390	2933	0.22	6	0	0	0.07	2	NA	NA
SNRNP200_NM_014014	6611	0.03	2	0	0	0	0	NA	NA
SNRNP35_NM_180699	956	0.13	1	0	0	0	0	NA	NA
SNRPB_NM_198216	923	0.14	1	0	0	0	0	NA	NA
SNRPD3_NM_004175	581	0.79	3	0.26	1	0	0	NA	NA
SNRPE_NM_003094	479	0.72	2	0	0	0	0	NA	NA
SNRPG_NM_003096	431	1.3	3	0	0	0	0	NA	NA
SNTB1_NM_021021	1817	0.19	3	0	0	0	0	NA	NA
SNTB2_NM_006750	1823	0.06	1	0	0	0	0	NA	NA
SNX18_NM_052870	2087	0.05	1	0	0	0	0	NA	NA
SNX1_NM_001242933	1874	0.06	1	0	0	0	0	NA	NA
SNX27_NM_030918	1787	0.06	1	0	0	0	0	NA	NA
SNX29_NM_032167	2642	0.04	1	0	0	0	0	NA	NA
SNX2_NM_003100	1760	0.13	2	0	0	0	0	NA	NA
SNX3_NM_003795	689	0.41	2	0	0	0	0	NA	NA
SNX4_NM_003794	1553	0.15	2	0	0	0	0	NA	NA
SNX8_NM_013321	1598	0.14	2	0	0	0	0	NA	NA
SOAT1_NM_003101	1853	0.06	1	0	0	0	0	NA	NA
SOD1_NM_000454	665	3.23	19	0	0	0.65	3	NA	NA
SOD2_NM_000636	869	2.69	25	0.45	4	0	0	NA	NA
SON_NM_138927	7481	0.01	1	0	0	0.01	1	NA	NA
SORBS1_NM_001034954	4079	0.1	4	0	0	0	0	NA	NA
SORBS2_NM_001270771	3803	0.03	1	0	0	0	0	NA	NA
SORD_NM_003104	1274	0.74	8	0.19	2	0	0	NA	NA
SORL1_NM_003105	6845	0.05	3	0.02	1	0.02	1	NA	NA
SORT1_NM_002959	2696	0.04	1	0	0	0.04	1	NA	NA
SPAG16_NM_024532	2096	0.05	1	0	0	0	0	NA	NA
SPAG7_NM_004890	884	0.44	3	0	0	0.15	1	NA	NA
SPAG9_NM_001130528	4166	0.05	2	0	0	0	0	NA	NA
SPARC_NM_001309444	1226	0.49	7	0.1	1	0	0	NA	NA
SPATS2L_NM_001282744	1967	0.23	4	0	0	0	0	NA	NA
SPCS1_NM_014041	710	0.39	2	0	0	0.2	1	NA	NA
SPCS2_NM_014752	881	0.73	5	0	0	0.15	1	NA	NA
SPCS3_NM_021928	743	0.55	3	0	0	0	0	NA	NA
SPECC1L_NM_015330	3554	0.06	2	0	0	0	0	NA	NA
SPG7_NM_003119	2588	0.04	1	0	0	0	0	NA	NA
SPINK1_NM_003122	440	3.75	13	0.83	2	1.67	4	NA	NA
SPON2_NM_001199021	1196	0.1	1	0	0	0	0	NA	NA
SPP1_NM_001251830	1184	0.1	1	0	0	0	0	NA	NA
SPP2_NM_006944	836	0.47	3	0	0	0.16	1	NA	NA
SPPL2A_NM_032802	1763	0.64	10	0	0	0.13	2	NA	NA
SPRYD7_NM_020456	791	0.17	1	0	0	0	0	NA	NA
SPTAN1_NM_001130438	7634	0.08	6	0.01	1	0.01	1	NA	NA
SPTBN1_NM_003128	7295	0.03	2	0	0	0.01	1	NA	NA
SPTLC1_NM_001281303	1742	0.06	1	0	0	0	0	NA	NA
SPTSSA_NM_138288	416	0.46	1	0	0	0	0	NA	NA
SPTY2D1_NM_194285	2258	0.05	1	0	0	0	0	NA	NA
SQLE_NM_003129	1925	0.12	2	0	0	0	0	NA	NA
SQSTM1_NM_003900	1523	0.68	11	0.15	4	0	0	NA	NA
SRBD1_NM_018079	3188	0.07	2	0.03	1	0	0	NA	NA
SRC_NM_005417	1811	0.19	3	0	0	0	0	NA	NA
SREBF1_NM_001005291	3734	0.23	8	0	0	0.06	2	NA	NA
